"","year","airport","airport_name","state","region","latitude","longitude","delay_type","delay_prop","delay_curr","delay_trend","delay_likely","delay_comp"
"164",2009,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Air Carrier",0.0494296831974576,23,"generally remained steady","NAS","better"
"165",2009,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Air Carrier",0.0423210900473934,18,"generally remained steady","Previous Flight","better"
"166",2009,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Air Carrier",0.049928054487644,16,"decreased","NAS","better"
"167",2009,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Air Carrier",0.0502721309021975,19,"generally remained steady","NAS","better"
"168",2009,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Air Carrier",0.0390936994606312,21,"increased","Previous Flight","better"
"169",2009,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Air Carrier",0.0364830580398399,22,"increased","Previous Flight","better"
"170",2009,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Air Carrier",0.0454330718988537,18,"decreased","NAS","better"
"171",2009,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Air Carrier",0.0632000063792801,21,"generally remained steady","NAS","worse"
"172",2009,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Air Carrier",0.0656143829135313,20,"generally remained steady","Previous Flight","worse"
"173",2009,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Air Carrier",0.0319461488446807,22,"increased","NAS","better"
"174",2009,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Air Carrier",0.0459290859559106,23,"decreased","NAS","worse"
"175",2009,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Air Carrier",0.04408449427728,19,"decreased","Previous Flight","worse"
"176",2009,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Air Carrier",0.0465293372949231,21,"increased","Previous Flight","worse"
"177",2009,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Air Carrier",0.0546181779344227,20,"generally remained steady","Previous Flight","worse"
"178",2009,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Air Carrier",0.0382202776029731,18,"increased","Previous Flight","better"
"179",2009,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Air Carrier",0.0660734991584066,20,"decreased","NAS","worse"
"180",2009,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Air Carrier",0.0465892834839086,18,"decreased","NAS","better"
"181",2009,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Air Carrier",0.0382904920679824,23,"decreased","NAS","worse"
"182",2009,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Air Carrier",0.049601805454615,16,"decreased","Previous Flight","better"
"183",2009,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Air Carrier",0.0415886246366084,22,"decreased","NAS","worse"
"184",2009,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Air Carrier",0.0468866669201232,17,"decreased","Previous Flight","better"
"185",2009,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Air Carrier",0.0533638413582703,19,"generally remained steady","Previous Flight","worse"
"186",2009,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Air Carrier",0.0507712879230594,15,"decreased","Previous Flight","worse"
"187",2009,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Air Carrier",0.0404767918935888,22,"increased","NAS","worse"
"188",2009,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Air Carrier",0.0316185628787936,13,"decreased","Previous Flight","better"
"189",2009,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Air Carrier",0.0569508876506414,19,"generally remained steady","Previous Flight","worse"
"190",2010,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Air Carrier",0.0393227865198892,16,"decreased","NAS","worse"
"191",2010,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Air Carrier",0.0522914299304987,23,"generally remained steady","NAS","better"
"192",2010,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Air Carrier",0.0471097827837405,18,"generally remained steady","Previous Flight","better"
"193",2010,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Air Carrier",0.0400431065392859,16,"decreased","NAS","better"
"194",2010,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Air Carrier",0.0515734048093901,19,"generally remained steady","NAS","better"
"195",2010,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Air Carrier",0.0347977564357847,21,"increased","Previous Flight","better"
"196",2010,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Air Carrier",0.0359631876176532,22,"increased","Previous Flight","better"
"197",2010,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Air Carrier",0.0548042943413107,18,"decreased","NAS","better"
"198",2010,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Air Carrier",0.0695889246949802,21,"generally remained steady","NAS","worse"
"199",2010,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Air Carrier",0.0458370401110088,20,"generally remained steady","Previous Flight","worse"
"200",2010,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Air Carrier",0.0325248065146438,22,"increased","NAS","better"
"201",2010,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Air Carrier",0.0528695644411116,23,"decreased","NAS","worse"
"202",2010,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Air Carrier",0.0471518089545661,19,"decreased","Previous Flight","worse"
"203",2010,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Air Carrier",0.0478895260034554,21,"increased","Previous Flight","worse"
"204",2010,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Air Carrier",0.0581367571677335,20,"generally remained steady","Previous Flight","worse"
"205",2010,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Air Carrier",0.0491064618581532,18,"increased","Previous Flight","better"
"206",2010,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Air Carrier",0.0626098770756955,20,"decreased","NAS","worse"
"207",2010,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Air Carrier",0.0575959398448429,18,"decreased","NAS","better"
"208",2010,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Air Carrier",0.0329872914479709,23,"decreased","NAS","worse"
"209",2010,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Air Carrier",0.0488931413414172,16,"decreased","Previous Flight","better"
"210",2010,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Air Carrier",0.0457533689984425,22,"decreased","NAS","worse"
"211",2010,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Air Carrier",0.0391482427163585,17,"decreased","Previous Flight","better"
"212",2010,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Air Carrier",0.056019376740283,19,"generally remained steady","Previous Flight","worse"
"213",2010,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Air Carrier",0.0475656460135704,15,"decreased","Previous Flight","worse"
"214",2010,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Air Carrier",0.0390965120265097,22,"increased","NAS","worse"
"215",2010,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Air Carrier",0.0424353494936211,13,"decreased","Previous Flight","better"
"216",2010,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Air Carrier",0.0607931591117316,19,"generally remained steady","Previous Flight","worse"
"217",2011,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Air Carrier",0.0377125105902288,16,"decreased","NAS","worse"
"218",2011,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Air Carrier",0.0548708668739117,23,"generally remained steady","NAS","better"
"219",2011,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Air Carrier",0.0408040008797345,18,"generally remained steady","Previous Flight","better"
"220",2011,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Air Carrier",0.0463622732393272,16,"decreased","NAS","better"
"221",2011,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Air Carrier",0.0515239325873588,19,"generally remained steady","NAS","better"
"222",2011,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Air Carrier",0.0379068505408104,21,"increased","Previous Flight","better"
"223",2011,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Air Carrier",0.0366044188280499,22,"increased","Previous Flight","better"
"224",2011,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Air Carrier",0.049164891540735,18,"decreased","NAS","better"
"225",2011,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Air Carrier",0.0630430162177147,21,"generally remained steady","NAS","worse"
"226",2011,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Air Carrier",0.0486469402354165,20,"generally remained steady","Previous Flight","worse"
"227",2011,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Air Carrier",0.0427328604121605,22,"increased","NAS","better"
"228",2011,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Air Carrier",0.0493037371297826,23,"decreased","NAS","worse"
"229",2011,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Air Carrier",0.0472995939238983,19,"decreased","Previous Flight","worse"
"230",2011,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Air Carrier",0.0479978383708142,21,"increased","Previous Flight","worse"
"231",2011,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Air Carrier",0.0548219903291469,20,"generally remained steady","Previous Flight","worse"
"232",2011,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Air Carrier",0.0388595481032775,18,"increased","Previous Flight","better"
"233",2011,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Air Carrier",0.0568263063481616,20,"decreased","NAS","worse"
"234",2011,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Air Carrier",0.0454991085635412,18,"decreased","NAS","better"
"235",2011,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Air Carrier",0.0367752638171335,23,"decreased","NAS","worse"
"236",2011,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Air Carrier",0.0511165158799258,16,"decreased","Previous Flight","better"
"237",2011,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Air Carrier",0.0473911581583555,22,"decreased","NAS","worse"
"238",2011,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Air Carrier",0.0396141485931615,17,"decreased","Previous Flight","better"
"239",2011,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Air Carrier",0.0582291216348988,19,"generally remained steady","Previous Flight","worse"
"240",2011,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Air Carrier",0.0487007240948814,15,"decreased","Previous Flight","worse"
"241",2011,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Air Carrier",0.0414944895074182,22,"increased","NAS","worse"
"242",2011,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Air Carrier",0.0368274470738915,13,"decreased","Previous Flight","better"
"243",2011,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Air Carrier",0.0568850559731213,19,"generally remained steady","Previous Flight","worse"
"244",2012,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Air Carrier",0.0343091391059642,16,"decreased","NAS","worse"
"245",2012,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Air Carrier",0.0537146732548564,23,"generally remained steady","NAS","better"
"246",2012,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Air Carrier",0.0411867276932158,18,"generally remained steady","Previous Flight","better"
"247",2012,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Air Carrier",0.0338481230551939,16,"decreased","NAS","better"
"248",2012,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Air Carrier",0.0509837105986884,19,"generally remained steady","NAS","better"
"249",2012,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Air Carrier",0.0420286478227655,21,"increased","Previous Flight","better"
"250",2012,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Air Carrier",0.0369109815047954,22,"increased","Previous Flight","better"
"251",2012,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Air Carrier",0.0413182262797522,18,"decreased","NAS","better"
"252",2012,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Air Carrier",0.058957561142619,21,"generally remained steady","NAS","worse"
"253",2012,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Air Carrier",0.0522630776910749,20,"generally remained steady","Previous Flight","worse"
"254",2012,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Air Carrier",0.0484708237018662,22,"increased","NAS","better"
"255",2012,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Air Carrier",0.0460989474985067,23,"decreased","NAS","worse"
"256",2012,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Air Carrier",0.0448670022072572,19,"decreased","Previous Flight","worse"
"257",2012,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Air Carrier",0.0486939319310428,21,"increased","Previous Flight","worse"
"258",2012,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Air Carrier",0.0539773966161503,20,"generally remained steady","Previous Flight","worse"
"259",2012,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Air Carrier",0.0385878161820655,18,"increased","Previous Flight","better"
"260",2012,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Air Carrier",0.0536207806926039,20,"decreased","NAS","worse"
"261",2012,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Air Carrier",0.0392631445676355,18,"decreased","NAS","better"
"262",2012,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Air Carrier",0.0407938372987642,23,"decreased","NAS","worse"
"263",2012,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Air Carrier",0.0502658050014049,16,"decreased","Previous Flight","better"
